rank,tier,score,market,code,name,price,min_buy,industry,deepest_layer,roe,gross_margin,net_margin,yoy,cagr,ocf_to_profit,debt_ratio,pe_ttm,peg,eyield,exp_ret,discount,pb,market_cap_yi_usd,fail_reasons
2884,-,27.12,us,WBUY,WEBUY GLOBAL LTD. - Class A Ordinary Shares,0.87,0.87,WEBUY GLOBAL LTD. - Class A Ordinary Shares,1,,,,,,,,-0.56,,,,0.0,1.35,0.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2885,-,27.12,us,WCT,Wellchange Holdings Company Limited - Class A Ordinary shares,0.94,0.94,Wellchange Holdings Company Limited - Class A Ordinary shares,1,,,,,,,,-0.39,,,,0.0,0.26,0.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2886,-,30.02,us,WDAY,"Workday, Inc. - Class A Common Stock",122.42,122.42,"Workday, Inc. - Class A Common Stock",1,,,,,,,,35.70,,2.80,,0.0,4.52,302.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2887,-,30.02,us,WDC,Western Digital Corporation - Common Stock,638.72,638.72,Western Digital Corporation - Common Stock,1,,,,,,,,33.81,,2.96,,0.0,22.74,2201.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2888,-,30.02,us,WDFC,WD-40 Company - Common Stock,243.64,243.64,WD-40 Company - Common Stock,1,,,,,,,,40.99,,2.44,,0.0,12.19,32.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2889,-,30.02,us,WEN,Wendy's Company (The) - Common Stock,8.29,8.29,Wendy's Company (The) - Common Stock,1,,,,,,,,10.63,,9.41,,0.0,13.67,15.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2890,-,27.12,us,WERN,"Werner Enterprises, Inc. - Common Stock",43.61,43.61,"Werner Enterprises, Inc. - Common Stock",1,,,,,,,,-305.32,,,,0.0,1.93,26.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2891,-,27.12,us,WEST,Westrock Coffee Company - Common Stock,8.11,8.11,Westrock Coffee Company - Common Stock,1,,,,,,,,-11.03,,,,0.0,3.12,7.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2892,-,30.02,us,WETH,Wetouch Technology Inc. - Common Stock,1.21,1.21,Wetouch Technology Inc. - Common Stock,1,,,,,,,,1.71,,58.48,,0.0,0.10,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2893,-,27.12,us,WETO,Wetour Robotics Limited - Ordinary Shares,0.87,0.87,Wetour Robotics Limited - Ordinary Shares,1,,,,,,,,-24.05,,,,0.0,11.25,0.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2894,-,30.02,us,WEYS,"Weyco Group, Inc. - Common Stock",39.33,39.33,"Weyco Group, Inc. - Common Stock",1,,,,,,,,15.85,,6.31,,0.0,1.54,3.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2895,-,30.02,us,WFCF,"Where Food Comes From, Inc. - Common Stock",13.01,13.01,"Where Food Comes From, Inc. - Common Stock",1,,,,,,,,41.05,,2.44,,0.0,7.13,0.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2896,-,27.12,us,WFF,WF Holding Limited - Ordinary Shares,2.82,2.82,WF Holding Limited - Ordinary Shares,1,,,,,,,,-2.98,,,,0.0,2.99,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2897,-,30.02,us,WFRD,Weatherford International plc - Ordinary shares,81.50,81.50,Weatherford International plc - Ordinary shares,1,,,,,,,,12.66,,7.90,,0.0,3.33,58.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2898,-,27.12,us,WGRX,"Wellgistics Health, Inc. - Common Stock",3.10,3.10,"Wellgistics Health, Inc. - Common Stock",1,,,,,,,,-0.11,,,,0.0,-0.54,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2899,-,27.12,us,WGS,GeneDx Holdings Corp. - Class A Common Stock,68.65,68.65,GeneDx Holdings Corp. - Class A Common Stock,1,,,,,,,,-26.19,,,,0.0,8.02,20.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2900,-,27.12,us,WHWK,"Whitehawk Therapeutics, Inc. - Common Stock",4.58,4.58,"Whitehawk Therapeutics, Inc. - Common Stock",1,,,,,,,,-2.13,,,,0.0,2.12,2.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2901,-,30.02,us,WILC,"G. Willi-Food International,  Ltd. - Ordinary Shares",33.25,33.25,"G. Willi-Food International,  Ltd. - Ordinary Shares",1,,,,,,,,16.04,,6.23,,0.0,2.18,4.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2902,-,30.02,us,WIMI,WiMi Hologram Cloud Inc. - Class B Ordinary Shares,1.51,1.51,WiMi Hologram Cloud Inc. - Class B Ordinary Shares,1,,,,,,,,0.63,,158.73,,0.0,0.09,0.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2903,-,30.02,us,WINA,Winmark Corporation - Common Stock,423.08,423.08,Winmark Corporation - Common Stock,1,,,,,,,,36.96,,2.71,,0.0,-32.76,15.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2904,-,30.02,us,WING,Wingstop Inc. - Common Stock,173.41,173.41,Wingstop Inc. - Common Stock,1,,,,,,,,42.21,,2.37,,0.0,-5.91,47.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2905,-,27.12,us,WIX,Wix.com Ltd. - Ordinary Shares,45.37,45.37,Wix.com Ltd. - Ordinary Shares,1,,,,,,,,-46.78,,,,0.0,-18.54,19.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2906,-,27.12,us,WKEY,WISeKey International Holding Ltd - American Depositary Shares,7.32,7.32,WISeKey International Holding Ltd - American Depositary Shares,1,,,,,,,,-13.72,,,,0.0,1.81,0.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2907,-,27.12,us,WKHS,"Workhorse Group, Inc. - Common Stock",3.07,3.07,"Workhorse Group, Inc. - Common Stock",1,,,,,,,,-0.47,,,,0.0,1.28,0.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2908,-,27.12,us,WKSP,"Worksport, Ltd. - Common Stock",1.09,1.09,"Worksport, Ltd. - Common Stock",1,,,,,,,,-0.77,,,,0.0,0.80,0.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2909,-,30.02,us,WLDN,"Willdan Group, Inc. - Common Stock",79.10,79.10,"Willdan Group, Inc. - Common Stock",1,,,,,,,,21.19,,4.72,,0.0,3.85,12.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2910,-,27.12,us,WLDS,Wearable Devices Ltd. - Ordinary Share,1.65,1.65,Wearable Devices Ltd. - Ordinary Share,1,,,,,,,,-0.45,,,,0.0,0.19,0.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2911,-,27.12,us,WLTH,Wealthfront Corporation - Common Stock,8.94,8.94,Wealthfront Corporation - Common Stock,1,,,,,,,,-24.20,,,,0.0,2.17,13.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2912,-,30.02,us,WMG,Warner Music Group Corp. - Class A Common Stock,27.07,27.07,Warner Music Group Corp. - Class A Common Stock,1,,,,,,,,31.24,,3.20,,0.0,19.13,141.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2913,-,46.95,us,WMT,Walmart Inc. - Common Stock,113.26,113.26,Walmart Inc. - Common Stock,1,14.5,,1.9,-14.6,-7.8,2.47,,39.64,,2.52,,0.0,9.56,9013.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2914,-,30.02,us,WNEB,"Western New England Bancorp, Inc. - Common Stock",14.30,14.30,"Western New England Bancorp, Inc. - Common Stock",1,,,,,,,,16.22,,6.17,,0.0,1.16,2.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2915,-,27.12,us,WNW,Meiwu Technology Company Limited - Ordinary Shares,3.75,3.75,Meiwu Technology Company Limited - Ordinary Shares,1,,,,,,,,-5.31,,,,0.0,2.00,1.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2916,-,27.12,us,WOK,WORK Medical Technology Group LTD - Class A Ordinary Shares,1.93,1.93,WORK Medical Technology Group LTD - Class A Ordinary Shares,1,,,,,,,,-4.36,,,,0.0,0.25,0.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2917,-,30.02,us,WOOF,"Petco Health and Wellness Company, Inc. - Class A Common Stock",2.72,2.72,"Petco Health and Wellness Company, Inc. - Class A Common Stock",1,,,,,,,,157.59,,0.63,,0.0,0.76,8.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2918,-,27.12,us,WPRT,Westport Fuel Systems Inc - Common Shares,2.26,2.26,Westport Fuel Systems Inc - Common Shares,1,,,,,,,,-0.66,,,,0.0,0.68,0.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2919,-,27.12,us,WRAP,"Wrap Technologies, Inc. - Common Stock",1.29,1.29,"Wrap Technologies, Inc. - Common Stock",1,,,,,,,,-4.80,,,,0.0,4.98,0.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2920,-,27.12,us,WRD,WeRide Inc. - American Depositary Shares,5.82,5.82,WeRide Inc. - American Depositary Shares,1,,,,,,,,-8.06,,,,0.0,1.86,19.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2921,-,30.02,us,WRLD,World Acceptance Corporation - Common Stock,223.83,223.83,World Acceptance Corporation - Common Stock,1,,,,,,,,30.03,,3.33,,0.0,2.96,10.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2922,-,30.02,us,WSBC,"WesBanco, Inc. - Common Stock",39.03,39.03,"WesBanco, Inc. - Common Stock",1,,,,,,,,11.70,,8.55,,0.0,0.92,37.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2923,-,30.02,us,WSBK,"Winchester Bancorp, Inc. - Common Stock",13.14,13.14,"Winchester Bancorp, Inc. - Common Stock",1,,,,,,,,54.02,,1.85,,0.0,1.03,1.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2924,-,27.12,us,WSC,WillScot Holdings Corporation - Class A Common Stock,28.86,28.86,WillScot Holdings Corporation - Class A Common Stock,1,,,,,,,,-76.90,,,,0.0,6.00,52.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2925,-,30.02,us,WSE,Wise Group plc - Class A Ordinary Shares,11.91,11.91,Wise Group plc - Class A Ordinary Shares,1,,,,,,,,29.36,,3.41,,0.0,7.61,146.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2926,-,27.12,us,WSHP,WeShop Holdings Limited - Class A Ordinary Shares,7.79,7.79,WeShop Holdings Limited - Class A Ordinary Shares,1,,,,,,,,-2.19,,,,0.0,23.30,1.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2927,-,30.02,us,WTBA,West Bancorporation - Common Stock,26.53,26.53,West Bancorporation - Common Stock,1,,,,,,,,12.80,,7.81,,0.0,1.67,4.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2928,-,27.12,us,WTO,UTime Limited - Class A Ordinary Shares,7.14,7.14,UTime Limited - Class A Ordinary Shares,1,,,,,,,,-0.50,,,,0.0,5.87,0.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2929,-,30.02,us,WTW,Willis Towers Watson Public Limited Company - Ordinary Shares,261.37,261.37,Willis Towers Watson Public Limited Company - Ordinary Shares,1,,,,,,,,14.81,,6.75,,0.0,3.09,246.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2930,-,27.12,us,WULF,TeraWulf Inc. - Common Stock,24.70,24.70,TeraWulf Inc. - Common Stock,1,,,,,,,,-11.91,,,,0.0,-155.38,122.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2931,-,27.12,us,WVE,Wave Life Sciences Ltd. - Ordinary Shares,5.81,5.81,Wave Life Sciences Ltd. - Ordinary Shares,1,,,,,,,,-6.09,,,,0.0,2.18,11.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2932,-,27.12,us,WVVI,"Willamette Valley Vineyards, Inc. - Common Stock",2.51,2.51,"Willamette Valley Vineyards, Inc. - Common Stock",1,,,,,,,,-16.58,,,,0.0,0.18,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2933,-,27.12,us,WW,"WW International, Inc.  - Common Stock",15.98,15.98,"WW International, Inc.  - Common Stock",1,,,,,,,,-2.27,,,,0.0,0.60,1.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2934,-,30.02,us,WWD,"Woodward, Inc. - Common Stock",425.44,425.44,"Woodward, Inc. - Common Stock",1,,,,,,,,49.34,,2.03,,0.0,10.04,253.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2935,-,27.12,us,WXM,WF International Limited - Ordinary Shares,4.52,4.52,WF International Limited - Ordinary Shares,1,,,,,,,,-1.55,,,,0.0,1.07,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2936,-,27.12,us,WYFI,"WhiteFiber, Inc. - Ordinary Shares",38.85,38.85,"WhiteFiber, Inc. - Ordinary Shares",1,,,,,,,,-39.32,,,,0.0,4.25,15.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2937,-,30.02,us,WYHG,Wing Yip Food Holdings Group Limited - American Depositary Shares,4.06,4.06,Wing Yip Food Holdings Group Limited - American Depositary Shares,1,,,,,,,,6.46,,15.48,,0.0,0.30,0.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
2938,-,30.02,us,WYNN,"Wynn Resorts, Limited - Common Stock",97.09,97.09,"Wynn Resorts, Limited - Common Stock",1,,,,,,,,26.87,,3.72,,0.0,-47.57,100.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2939,-,27.12,us,XAIR,"Beyond Air, Inc. - Common Stock",0.45,0.45,"Beyond Air, Inc. - Common Stock",1,,,,,,,,-0.19,,,,0.0,1.05,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2940,-,27.12,us,XBIO,"Xenetic Biosciences, Inc. - Common Stock",2.91,2.91,"Xenetic Biosciences, Inc. - Common Stock",1,,,,,,,,-2.98,,,,0.0,0.96,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2941,-,27.12,us,XBIT,XBiotech Inc. - Common Stock,2.30,2.30,XBiotech Inc. - Common Stock,1,,,,,,,,-1.75,,,,0.0,0.52,0.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2942,-,27.12,us,XBP,"XBP Global Holdings, Inc. - Common Stock",2.32,2.32,"XBP Global Holdings, Inc. - Common Stock",1,,,,,,,,-1.64,,,,0.0,0.44,0.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2943,-,27.12,us,XCH,XCHG Limited - ADS,0.79,0.79,XCHG Limited - ADS,1,,,,,,,,-2.15,,,,0.0,3.91,0.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2944,-,27.12,us,XCUR,"Exicure, Inc. - Common Stock",2.08,2.08,"Exicure, Inc. - Common Stock",1,,,,,,,,-1.36,,,,0.0,6.32,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2945,-,27.12,us,XE,"X-Energy, Inc. - Class A Common Stock",18.36,18.36,"X-Energy, Inc. - Class A Common Stock",1,,,,,,,,-13.67,,,,0.0,7.13,74.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2946,-,30.02,us,XEL,Xcel Energy Inc. - Common Stock,80.30,80.30,Xcel Energy Inc. - Common Stock,1,,,,,,,,23.97,,4.17,,0.0,2.11,501.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2947,-,27.12,us,XELB,"Xcel Brands, Inc - Common Stock",1.80,1.80,"Xcel Brands, Inc - Common Stock",1,,,,,,,,-0.63,,,,0.0,0.71,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2948,-,27.12,us,XENE,Xenon Pharmaceuticals Inc. - Common Shares,60.36,60.36,Xenon Pharmaceuticals Inc. - Common Shares,1,,,,,,,,-15.23,,,,0.0,4.36,58.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2949,-,30.02,us,XERS,"Xeris Biopharma Holdings, Inc. - Common Stock",7.92,7.92,"Xeris Biopharma Holdings, Inc. - Common Stock",1,,,,,,,,113.87,,0.88,,0.0,105.09,13.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
2950,-,27.12,us,XFOR,"X4 Pharmaceuticals, Inc. - Common Stock",4.67,4.67,"X4 Pharmaceuticals, Inc. - Common Stock",1,,,,,,,,-4.42,,,,0.0,2.61,4.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2951,-,27.12,us,XGN,Exagen Inc. - Common Stock,4.65,4.65,Exagen Inc. - Common Stock,1,,,,,,,,-5.57,,,,0.0,7.78,1.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2952,-,27.12,us,XHG,XChange TEC.INC - American Depositary Shares,0.92,0.92,XChange TEC.INC - American Depositary Shares,1,,,,,,,,-0.45,,,,0.0,-0.38,0.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2953,-,27.12,us,XHLD,"TEN Holdings, Inc. - Common Stock",1.89,1.89,"TEN Holdings, Inc. - Common Stock",1,,,,,,,,-1.29,,,,0.0,13.62,0.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2954,-,27.12,us,XLO,"Xilio Therapeutics, Inc. - Common Stock",9.58,9.58,"Xilio Therapeutics, Inc. - Common Stock",1,,,,,,,,-2.01,,,,0.0,0.87,0.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2955,-,27.12,us,XMAX,"XMAX, Inc. - Common Stock",9.09,9.09,"XMAX, Inc. - Common Stock",1,,,,,,,,-198.94,,,,0.0,14.33,5.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2956,-,27.12,us,XMTR,"Xometry, Inc. - Class A Common Stock",96.52,96.52,"Xometry, Inc. - Class A Common Stock",1,,,,,,,,-102.68,,,,0.0,18.91,53.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2957,-,27.12,us,XNCR,"Xencor, Inc. - Common Stock",16.10,16.10,"Xencor, Inc. - Common Stock",1,,,,,,,,-6.92,,,,0.0,2.31,11.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
