rank,status,basic_status,enhanced_status,final_action,code,name,stock_code,stock_name,price,premium_rt,double_low,rating,remaining_scale,remaining_years,change_pct,maturity_date,convert_price,convert_value,stock_price,pb,turnover,risk_reasons,enhanced_reasons,maturity_redeem_price,maturity_yield_est,call_gap_pct,put_gap_pct,down_revision_gap_pct,has_conditional_resale,source
627,剔除,剔除,增强排除,排除,118043,福立转债,688678,福立旺,,,,AA-,7.0,-0.383,,2026-02-11 00:00:00,,,23.44,4.09,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,115.0,,,,,True,eastmoney_datacenter+quote_board
628,剔除,剔除,增强排除,排除,118045,盟升转债,688311,盟升电子,,,,A,3.0,-0.271,,2026-03-24 00:00:00,,,26.95,2.61,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,112.0,,,,,True,eastmoney_datacenter+quote_board
629,剔除,剔除,增强排除,排除,118046,诺泰转债,688076,ST诺泰,,,,A+,4.34,-1.183,,2025-04-25 00:00:00,,,27.9,2.93,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；正股或转债含 ST/退/R 标记；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；正股或转债含 ST/退/R 标记；评级低于AA-；剩余期限<0.5年,115.0,,,,,True,eastmoney_datacenter+quote_board
630,剔除,剔除,增强排除,排除,118048,利扬转债,688135,利扬芯片,,,,A+,5.2,-0.252,,2026-03-31 00:00:00,,,40.92,6.02,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,115.0,,,,,True,eastmoney_datacenter+quote_board
631,剔除,剔除,增强排除,排除,118049,汇成转债,688403,汇成股份,,,,AA-,11.487,-0.175,,2026-04-28 00:00:00,,,40.35,9.05,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,112.0,,,,,True,eastmoney_datacenter+quote_board
632,剔除,剔除,增强排除,排除,118054,安集转债,688019,安集科技,,,,AA-,8.305,-0.263,,2026-03-27 00:00:00,,,322.6,16.3,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,115.0,,,,,True,eastmoney_datacenter+quote_board
633,剔除,剔除,增强排除,排除,118055,伟测转债,688372,伟测科技,,,,AA,11.75,-0.244,,2026-04-03 00:00:00,,,177.6,7.27,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
634,剔除,剔除,增强排除,排除,118057,甬矽转债,688362,甬矽电子,,,,A+,11.65,-0.041,,2026-06-16 00:00:00,,,91.31,10.92,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,113.0,,,,,True,eastmoney_datacenter+quote_board
635,剔除,剔除,增强排除,排除,123001,蓝标转债,300058,蓝色光标,,,,AA,14.0,-6.708,,2019-10-16 00:00:00,,,13.92,6.3,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
636,剔除,剔除,增强排除,排除,123002,国祯转债,300388,节能国祯,,,,AA,5.97,-2.601,,2023-11-24 00:00:00,,,6.31,0.9,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
637,剔除,剔除,增强排除,排除,123003,蓝思转债,300433,蓝思科技,,,,AA+,48.0,-6.387,,2020-02-10 00:00:00,,,53.42,5.38,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,106.0,,,,,True,eastmoney_datacenter+quote_board
638,剔除,剔除,增强排除,排除,123004,铁汉转债,300197,节能铁汉,,,,AA,11.0,-2.535,,2023-12-18 00:00:00,,,2.05,-16.88,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
639,剔除,剔除,增强排除,排除,123005,万信转债,300168,万达信息,,,,AA,9.0,-7.86,,2018-08-21 00:00:00,,,4.69,6.57,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,107.0,,,,,True,eastmoney_datacenter+quote_board
640,剔除,剔除,增强排除,排除,123006,东财转债,300059,东方财富,,,,AA+,46.5,-7.135,,2019-05-13 00:00:00,,,21.45,3.6,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,107.0,,,,,True,eastmoney_datacenter+quote_board
641,剔除,剔除,增强排除,排除,123007,道氏转债,300409,道氏技术,,,,AA-,4.8,-4.882,,2021-08-13 00:00:00,,,21.0,2.07,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,107.0,,,,,True,eastmoney_datacenter+quote_board
642,剔除,剔除,增强排除,排除,123008,康泰转债,300601,康泰生物,,,,AA-,3.56,-7.151,,2019-05-07 00:00:00,,,11.94,1.46,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,106.0,,,,,True,eastmoney_datacenter+quote_board
643,剔除,剔除,增强排除,排除,123009,星源转债,300568,星源材质,,,,AA,4.8,-6.281,,2020-03-20 00:00:00,,,19.66,3.02,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
644,剔除,剔除,增强排除,排除,123010,博世转债,300422,博世科,,,,A,4.3,-1.988,,2024-07-05 00:00:00,,,4.33,3.49,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,108.0,,,,,True,eastmoney_datacenter+quote_board
645,剔除,剔除,增强排除,排除,123011,德尔转债,300473,德尔股份,,,,AA-,5.647066,-1.952,,2024-07-18 00:00:00,,,30.76,2.77,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,112.0,,,,,True,eastmoney_datacenter+quote_board
646,剔除,剔除,增强排除,排除,123012,万顺转债,300057,万顺新材,,,,AA-,9.5,-1.947,,2024-07-20 00:00:00,,,8.7,1.56,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,106.0,,,,,True,eastmoney_datacenter+quote_board
647,剔除,剔除,增强排除,排除,123013,横河转债,300539,横河精密,,,,A+,1.4,-1.93,,2024-07-26 00:00:00,,,24.44,5.74,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余规模<2亿；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余规模<2亿；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
648,剔除,剔除,增强排除,排除,123014,凯发转债,300407,凯发电气,,,,A+,3.498948,-2.93,,2023-07-27 00:00:00,,,10.71,1.72,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
649,剔除,剔除,增强排除,排除,123015,蓝盾转退,300297,蓝盾退,,,,CC,5.38,-1.881,,2024-08-13 00:00:00,,,,,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；正股或转债含 ST/退/R 标记；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；正股或转债含 ST/退/R 标记；评级低于AA-；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
650,剔除,剔除,增强排除,排除,123016,洲明转债,300232,洲明科技,,,,AA-,5.480346,-6.303,,2020-03-12 00:00:00,,,5.8,1.4,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
651,剔除,剔除,增强排除,排除,123017,寒锐转债,300618,寒锐钴业,,,,AA-,4.4,-5.347,,2021-02-24 00:00:00,,,36.05,2.03,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,106.0,,,,,True,eastmoney_datacenter+quote_board
652,剔除,剔除,增强排除,排除,123018,溢利转债,300381,溢多利,,,,AA-,6.649677,-1.528,,2024-12-20 00:00:00,,,5.85,1.1,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
653,剔除,剔除,增强排除,排除,123019,中来转债,300393,中来股份,,,,AA-,10.0,-6.264,,2020-03-26 00:00:00,,,7.56,4.65,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,118.0,,,,,True,eastmoney_datacenter+quote_board
654,剔除,剔除,增强排除,排除,123020,富祥转债,300497,富祥股份,,,,AA-,4.2,-5.821,,2020-09-04 00:00:00,,,23.34,5.6,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
655,剔除,剔除,增强排除,排除,123021,万信转2,300168,万达信息,,,,AA,12.0,-6.212,,2020-04-14 00:00:00,,,4.69,6.57,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,113.0,,,,,True,eastmoney_datacenter+quote_board
656,剔除,剔除,增强排除,排除,123022,长信转债,300088,长信科技,,,,AA,12.3,-1.287,,2025-03-18 00:00:00,,,11.09,3.24,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
657,剔除,剔除,增强排除,排除,123023,迪森转债,300335,迪森股份,,,,AA-,6.0,-3.77,,2022-09-23 00:00:00,,,5.0,1.27,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
658,剔除,剔除,增强排除,排除,123024,岱勒转债,300700,岱勒新材,,,,A+,2.1,-4.277,,2022-03-22 00:00:00,,,19.98,10.28,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
659,剔除,剔除,增强排除,排除,123025,精测转债,300567,精测电子,,,,AA-,3.75,-1.257,,2025-03-29 00:00:00,,,303.62,20.61,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,112.0,,,,,True,eastmoney_datacenter+quote_board
660,剔除,剔除,增强排除,排除,123026,中环转债,300692,中赋科技,,,,AA-,2.9,-5.541,,2020-12-15 00:00:00,,,8.19,1.45,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,106.0,,,,,True,eastmoney_datacenter+quote_board
661,剔除,剔除,增强排除,排除,123027,蓝晓转债,300487,蓝晓科技,,,,A+,3.4,-3.685,,2022-10-24 00:00:00,,,70.62,8.24,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,113.0,,,,,True,eastmoney_datacenter+quote_board
662,剔除,剔除,增强排除,排除,123028,清水转债,300437,清水源,,,,A+,4.9,-4.583,,2021-11-30 00:00:00,,,11.67,2.07,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
663,剔除,剔除,增强排除,排除,123029,英科转债,300677,英科医疗,,,,AA,4.7,-0.873,,2025-08-16 00:00:00,,,39.75,1.43,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,128.0,,,,,True,eastmoney_datacenter+quote_board
664,剔除,剔除,增强排除,排除,123030,九洲转债,300040,九洲集团,,,,AA-,3.08,-4.791,,2021-09-15 00:00:00,,,5.84,1.44,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,115.0,,,,,True,eastmoney_datacenter+quote_board
